,long,lat,group,District
1593,75.80963138,15.48674758,8,Gadag
1594,75.81194761,15.48121663,8,Gadag
1595,75.8202199,15.46039423,8,Gadag
1596,75.8238597,15.45160977,8,Gadag
1597,75.82617594,15.45128442,8,Gadag
1598,75.85893417,15.44412672,8,Gadag
1599,75.86588289,15.40768752,8,Gadag
1600,75.90393538,15.40280727,8,Gadag
1601,75.90294271,15.35433011,8,Gadag
1602,75.88739082,15.35335406,8,Gadag
1603,75.88871438,15.2905615,8,Gadag
1604,75.8993029,15.27657145,8,Gadag
1605,75.89996468,15.24533785,8,Gadag
1606,75.91187677,15.2404576,8,Gadag
1607,75.92445064,15.20597049,8,Gadag
1608,75.92478153,15.18254529,8,Gadag
1609,75.94827481,15.17311014,8,Gadag
1610,75.95158372,15.13829768,8,Gadag
1611,75.92809044,15.14187653,8,Gadag
1612,75.90228092,15.13179068,8,Gadag
1613,75.88474369,15.10771478,8,Gadag
1614,75.88573636,15.10673873,8,Gadag
1615,75.90889875,15.07680652,8,Gadag
1616,75.90426627,15.05891227,8,Gadag
1617,75.88375101,15.05240527,8,Gadag
1618,75.87382428,15.03548707,8,Gadag
1619,75.84602941,15.04492222,8,Gadag
1620,75.83312465,15.02865472,8,Gadag
1621,75.80764603,15.02442517,8,Gadag
1622,75.78481453,15.00230136,8,Gadag
1623,75.77918938,14.97724941,8,Gadag
1624,75.740806,14.94536511,8,Gadag
1625,75.72029074,14.95122141,8,Gadag
1626,75.70837866,14.94764256,8,Gadag
1627,75.70109905,14.94861861,8,Gadag
1628,75.6915032,14.97301986,8,Gadag
1629,75.68984875,14.97399591,8,Gadag
1630,75.68620894,14.97627336,8,Gadag
1631,75.66867171,14.98668456,8,Gadag
1632,75.65841408,14.98798596,8,Gadag
1633,75.63194278,14.99156481,8,Gadag
1634,75.60911128,14.97301986,8,Gadag
1635,75.61076574,14.95837911,8,Gadag
1636,75.59786098,14.95480026,8,Gadag
1637,75.56543364,14.97920151,8,Gadag
1638,75.54127858,14.97887616,8,Gadag
1639,75.54293303,15.01368861,8,Gadag
1640,75.5330063,15.03451102,8,Gadag
1641,75.49528469,15.04719967,8,Gadag
1642,75.4612029,15.04394617,8,Gadag
1643,75.44862903,15.06086437,8,Gadag
1644,75.41719436,15.06151507,8,Gadag
1645,75.41653258,15.08494027,8,Gadag
1646,75.43340803,15.10934153,8,Gadag
1647,75.40329693,15.17148339,8,Gadag
1648,75.39568643,15.16562709,8,Gadag
1649,75.39899534,15.20141559,8,Gadag
1650,75.43307714,15.19881279,8,Gadag
1651,75.43307714,15.20987469,8,Gadag
1652,75.44929081,15.20824794,8,Gadag
1653,75.44035675,15.22711824,8,Gadag
1654,75.4158708,15.23460129,8,Gadag
1655,75.41653258,15.2625814,8,Gadag
1656,75.40296604,15.26030395,8,Gadag
1657,75.40197336,15.27331795,8,Gadag
1658,75.41686347,15.2749447,8,Gadag
1659,75.40627495,15.2775475,8,Gadag
1660,75.41256188,15.2996713,8,Gadag
1661,75.4496217,15.30194875,8,Gadag
1662,75.45756309,15.34196681,8,Gadag
1663,75.44465833,15.38621441,8,Gadag
1664,75.4688134,15.38588906,8,Gadag
1665,75.47543122,15.39564957,8,Gadag
1666,75.49230667,15.36864551,8,Gadag
1667,75.49528469,15.46982938,8,Gadag
1668,75.48701241,15.48935038,8,Gadag
1669,75.47179142,15.49260388,8,Gadag
1670,75.47510033,15.51667978,8,Gadag
1671,75.48171815,15.53164588,8,Gadag
1672,75.52936649,15.53782754,8,Gadag
1673,75.53432986,15.59151029,8,Gadag
1674,75.55451423,15.64714515,8,Gadag
1675,75.5025643,15.6474705,8,Gadag
1676,75.4876742,15.70245466,8,Gadag
1677,75.4684825,15.70082791,8,Gadag
1678,75.47013696,15.68423506,8,Gadag
1679,75.44763636,15.68228296,8,Gadag
1680,75.41322367,15.6552789,8,Gadag
1681,75.36259731,15.66861825,8,Gadag
1682,75.35961929,15.6455184,8,Gadag
1683,75.33579512,15.6487719,8,Gadag
1684,75.33711868,15.67382385,8,Gadag
1685,75.29377193,15.69171811,8,Gadag
1686,75.28947034,15.69074206,8,Gadag
1687,76.81090828,15.54758804,9,Ballari
1688,76.83473245,15.56418089,9,Ballari
1689,76.83440155,15.6279495,9,Ballari
1690,76.85756394,15.6422649,9,Ballari
1691,76.8893295,15.68488576,9,Ballari
1692,76.91679347,15.69952651,9,Ballari
1693,76.94293388,15.76199372,9,Ballari
1694,76.99587648,15.80559062,9,Ballari
1695,77.0253258,15.83747493,9,Ballari
1696,77.02565669,15.83747493,9,Ballari
1697,77.06536364,15.82738907,9,Ballari
1698,77.06734899,15.78769637,9,Ballari
1699,77.04848819,15.74605156,9,Ballari
1700,77.04584106,15.74052061,9,Ballari
1701,77.04914997,15.73043476,9,Ballari
1702,77.07959197,15.72750661,9,Ballari
1703,77.07893018,15.71611936,9,Ballari
1704,77.08753336,15.71546866,9,Ballari
1705,77.07859929,15.69529696,9,Ballari
1706,77.12889476,15.66601545,9,Ballari
1707,77.12161515,15.631203,9,Ballari
1708,77.08323177,15.6591831,9,Ballari
1709,77.03062006,15.6344565,9,Ballari
1710,77.02995828,15.50268973,9,Ballari
1711,76.97469944,15.51049813,9,Ballari
1712,76.97569212,15.49455598,9,Ballari
1713,76.97569212,15.49227853,9,Ballari
1714,77.03194363,15.43566762,9,Ballari
1715,77.0292965,15.40443402,9,Ballari
1716,77.04716462,15.39011862,9,Ballari
1717,77.04187036,15.36181316,9,Ballari
1718,77.06503275,15.34359356,9,Ballari
1719,77.06370919,15.32797676,9,Ballari
1720,77.11301198,15.33383306,9,Ballari
1721,77.11830624,15.29479105,9,Ballari
1722,77.15172626,15.2925136,9,Ballari
1723,77.14709378,15.2729926,9,Ballari
1724,77.16727814,15.26355745,9,Ballari
1725,77.16727814,15.2632321,9,Ballari
1726,77.14378487,15.2573758,9,Ballari
1727,77.12624763,15.24013225,9,Ballari
1728,77.12525496,15.22711824,9,Ballari
1729,77.15172626,15.21605634,9,Ballari
1730,77.15900586,15.20271699,9,Ballari
1731,77.1652928,15.18352134,9,Ballari
1732,77.16297656,15.15749333,9,Ballari
1733,77.14080685,15.15846938,9,Ballari
1734,77.13849061,15.14708213,9,Ballari
1735,77.13782882,15.14350328,9,Ballari
1736,77.1500718,15.14285258,9,Ballari
1737,77.15702052,15.14057513,9,Ballari
1738,77.15205715,15.11910203,9,Ballari
1739,77.13021833,15.10088243,9,Ballari
1740,77.11301198,15.03418567,9,Ballari
1741,77.08488623,15.03060682,9,Ballari
1742,77.08256999,15.00620556,9,Ballari
1743,77.0441866,15.00978441,9,Ballari
1744,77.04948086,15.03320962,9,Ballari
1745,77.00414876,15.03386032,9,Ballari
1746,76.98594974,15.02637727,9,Ballari
1747,76.98528796,15.01531536,9,Ballari
1748,76.91844793,15.03548707,9,Ballari
1749,76.87708652,15.03028147,9,Ballari
1750,76.86583622,15.05956297,9,Ballari
1751,76.83605601,15.07940932,9,Ballari
1752,76.80031976,15.09600218,9,Ballari
1753,76.77682648,15.07843327,9,Ballari
1754,76.77351757,15.05923762,9,Ballari
1755,76.79006213,15.02084632,9,Ballari
1756,76.77351757,14.99286621,9,Ballari
1757,76.76061281,14.98993806,9,Ballari
1758,76.7609437,14.98928736,9,Ballari
1759,76.73414151,14.98538316,9,Ballari
1760,76.73182527,15.01336326,9,Ballari
1761,76.7305017,15.02702797,9,Ballari
1762,76.72189853,15.03288427,9,Ballari
1763,76.70369951,15.03353497,9,Ballari
1764,76.70171417,15.01629141,9,Ballari
1765,76.70171417,15.01596606,9,Ballari
1766,76.68814763,15.02507587,9,Ballari
1767,76.67325752,15.01921957,9,Ballari
1768,76.68880941,14.97855081,9,Ballari
1769,76.71528071,14.97301986,9,Ballari
1770,76.71528071,14.97269451,9,Ballari
1771,76.71528071,14.97171846,9,Ballari
1772,76.71660427,14.94796791,9,Ballari
1773,76.71329536,14.94438905,9,Ballari
1774,76.69708169,14.92747085,9,Ballari
1775,76.66002187,14.94178625,9,Ballari
1776,76.66299989,14.92616945,9,Ballari
1777,76.66531613,14.9160836,9,Ballari
1778,76.67722821,14.91120335,9,Ballari
1779,76.67789,14.88712745,9,Ballari
1780,76.69741258,14.8881035,9,Ballari
1781,76.71329536,14.86532899,9,Ballari
1782,76.71329536,14.86532899,9,Ballari
1783,76.7116409,14.83734889,9,Ballari
1784,76.74175201,14.81847859,9,Ballari
1785,76.70469219,14.81782789,9,Ballari
1786,76.66763237,14.79375198,9,Ballari
1787,76.66697059,14.77520703,9,Ballari
1788,76.64877157,14.75633673,9,Ballari
1789,76.64480087,14.71306517,9,Ballari
1790,76.60840284,14.68768787,9,Ballari
1791,76.61071907,14.66881757,9,Ballari
1792,76.59814521,14.66946827,9,Ballari
1793,76.59748342,14.65352612,9,Ballari
1794,76.61204264,14.64832051,9,Ballari
1795,76.59615986,14.63075161,9,Ballari
1796,76.60079234,14.62099111,9,Ballari
1797,76.58524045,14.61741226,9,Ballari
1798,76.56737232,14.58748006,9,Ballari
1799,76.53461409,14.5611267,9,Ballari
1800,76.5342832,14.56080135,9,Ballari
1801,76.53329052,14.5611267,9,Ballari
1802,76.51078992,14.560476,9,Ballari
1803,76.50516477,14.56535625,9,Ballari
1804,76.42376552,14.58162376,9,Ballari
1805,76.4320378,14.61838831,9,Ballari
1806,76.39365442,14.62684741,9,Ballari
1807,76.39001462,14.64864586,9,Ballari
1808,76.37446273,14.64669376,9,Ballari
1809,76.3794261,14.66198522,9,Ballari
1810,76.34302806,14.66588942,9,Ballari
1811,76.33574845,14.68671182,9,Ballari
1812,76.33343221,14.68768787,9,Ballari
1813,76.27949694,14.68475972,9,Ballari
1814,76.26295238,14.69647232,9,Ballari
1815,76.25501099,14.69712302,9,Ballari
1816,76.23052504,14.64929656,9,Ballari
1817,76.18386937,14.70037652,9,Ballari
1818,76.20107572,14.73909318,9,Ballari
1819,76.19247254,14.76837468,9,Ballari
1820,76.18089135,14.76414513,9,Ballari
1821,76.16897927,14.78529288,9,Ballari
1822,76.14945668,14.78399148,9,Ballari
1823,76.14283886,14.79310128,9,Ballari
1824,76.14647866,14.82335884,9,Ballari
1825,76.16070698,14.82986584,9,Ballari
1826,76.19445789,14.82075604,9,Ballari
1827,76.19081809,14.84645869,9,Ballari
1828,76.15938342,14.84710939,9,Ballari
1829,76.15475094,14.86109944,9,Ballari
1830,76.13059588,14.86077409,9,Ballari
1831,76.12894142,14.86923319,9,Ballari
1832,76.07268991,14.86890784,9,Ballari
1833,76.06640298,14.88387395,9,Ballari
1834,76.084602,14.9134808,9,Ballari
1835,76.05118198,14.9160836,9,Ballari
1836,76.04522594,14.93072435,9,Ballari
1837,76.0127986,14.89623725,9,Ballari
1838,76.01048236,14.90534705,9,Ballari
1839,75.99724671,14.89818935,9,Ballari
1840,75.98467284,14.9082752,9,Ballari
1841,75.97706234,14.8985147,9,Ballari
1842,75.96581204,14.90860055,9,Ballari
1843,75.87316249,14.86793179,9,Ballari
1844,75.8691918,14.85426709,9,Ballari
1845,75.85363991,14.86370224,9,Ballari
1846,75.8539708,14.8835486,9,Ballari
1847,75.83213198,14.8835486,9,Ballari
1848,75.81591831,14.8998161,9,Ballari
1849,75.80168999,14.86890784,9,Ballari
1850,75.80930048,14.83734889,9,Ballari
1851,75.81459474,14.83181794,9,Ballari
1852,75.81790366,14.83442074,9,Ballari
1853,75.82981574,14.81652649,9,Ballari
1854,75.83312465,14.81132089,9,Ballari
1855,75.83411733,14.81001949,9,Ballari
1856,75.83312465,14.80741669,9,Ballari
1857,75.82617594,14.78171403,9,Ballari
1858,75.82518326,14.77911123,9,Ballari
1859,75.82419059,14.77878588,9,Ballari
1860,75.79871196,14.76902538,9,Ballari
1861,75.77290245,14.79179988,9,Ballari
1862,75.7596668,14.77520703,9,Ballari
1863,75.75635789,14.73974388,9,Ballari
1864,75.75900502,14.73421293,9,Ballari
1865,75.73882065,14.72998338,9,Ballari
1866,75.7179745,14.71957217,9,Ballari
1867,75.70804776,14.72380173,9,Ballari
1868,75.7067242,14.72412708,9,Ballari
1869,75.70440796,14.72510313,9,Ballari
1870,75.72227609,14.77195353,9,Ballari
1871,75.69183409,14.78236473,9,Ballari
1872,75.67429686,14.79765619,9,Ballari
1873,75.6650319,14.80611529,9,Ballari
1874,75.66403923,14.80709134,9,Ballari
1875,75.69017964,14.85686989,9,Ballari
1876,75.71268024,14.85264034,9,Ballari
1877,75.73286461,14.86370224,9,Ballari
1878,75.73915154,14.8874528,9,Ballari
1879,75.72823213,14.89753865,9,Ballari
1880,75.69613568,14.8920077,9,Ballari
1881,75.68356181,14.93788205,9,Ballari
1882,75.68290003,14.9401595,9,Ballari
1883,75.6915032,14.9427623,9,Ballari
1884,75.70109905,14.94861861,9,Ballari
1885,75.70837866,14.94764256,9,Ballari
1886,75.72029074,14.95122141,9,Ballari
1887,75.740806,14.94536511,9,Ballari
1888,75.77918938,14.97724941,9,Ballari
1889,75.78481453,15.00230136,9,Ballari
1890,75.80764603,15.02442517,9,Ballari
1891,75.83312465,15.02865472,9,Ballari
1892,75.84602941,15.04492222,9,Ballari
1893,75.87382428,15.03548707,9,Ballari
1894,75.88375101,15.05240527,9,Ballari
1895,75.90426627,15.05891227,9,Ballari
1896,75.90889875,15.07680652,9,Ballari
1897,75.88573636,15.10673873,9,Ballari
1898,75.88474369,15.10771478,9,Ballari
1899,75.90228092,15.13179068,9,Ballari
1900,75.92809044,15.14187653,9,Ballari
1901,75.95158372,15.13829768,9,Ballari
1902,75.95257639,15.13829768,9,Ballari
1903,75.97838591,15.15293843,9,Ballari
1904,76.0352992,15.14513003,9,Ballari
1905,76.04654951,15.14870888,9,Ballari
1906,76.05680713,15.15684263,9,Ballari
1907,76.09386695,15.16269893,9,Ballari
1908,76.11173508,15.19881279,9,Ballari
1909,76.15607451,15.19588464,9,Ballari
1910,76.1600452,15.21508029,9,Ballari
1911,76.18750917,15.23492664,9,Ballari
1912,76.23118682,15.23134779,9,Ballari
1913,76.21894384,15.19653534,9,Ballari
1914,76.24905495,15.19067904,9,Ballari
1915,76.25732723,15.20629584,9,Ballari
1916,76.29140903,15.22321404,9,Ballari
1917,76.30299022,15.25574905,9,Ballari
1918,76.3337631,15.26355745,9,Ballari
1919,76.36387421,15.32830211,9,Ballari
1920,76.40457383,15.32569931,9,Ballari
1921,76.47703901,15.34944986,9,Ballari
1922,76.49325268,15.34489496,9,Ballari
1923,76.55512935,15.39662562,9,Ballari
1924,76.59252006,15.41289312,9,Ballari
1925,76.61237353,15.44282532,9,Ballari
1926,76.66663969,15.45030837,9,Ballari
1927,76.70899377,15.48869968,9,Ballari
1928,76.79138569,15.50041228,9,Ballari
1929,76.8099156,15.51245023,9,Ballari
1930,76.81157006,15.51407698,9,Ballari
1931,76.81090828,15.54758804,9,Ballari
1932,74.7391982,15.41419452,10,Dharwad
1933,74.72960236,15.43143807,10,Dharwad
1934,74.74449246,15.46364773,10,Dharwad
1935,74.72728612,15.48902503,10,Dharwad
1936,74.74879405,15.49618273,10,Dharwad
1937,74.77824337,15.45941817,10,Dharwad
1938,74.78684654,15.48609688,10,Dharwad
1939,74.81397963,15.50496718,10,Dharwad
1940,74.79809685,15.54856409,10,Dharwad
1941,74.84111271,15.57491744,10,Dharwad
1942,74.83052419,15.6103806,10,Dharwad
1943,74.87883431,15.61786365,10,Dharwad
1944,74.90232759,15.6318537,10,Dharwad
1945,74.96519692,15.6272988,10,Dharwad
1946,74.96652049,15.65430285,10,Dharwad
1947,75.01946309,15.64389165,10,Dharwad
1948,75.02839715,15.66991965,10,Dharwad
1949,75.04692706,15.67057035,10,Dharwad
1950,75.04858152,15.67772805,10,Dharwad
1951,75.05983182,15.68195761,10,Dharwad
1952,75.05652291,15.6325044,10,Dharwad
1953,75.09192827,15.6077778,10,Dharwad
1954,75.10814194,15.67187175,10,Dharwad
1955,75.20277684,15.64909725,10,Dharwad
1956,75.20277684,15.68163226,10,Dharwad
1957,75.23619685,15.67902945,10,Dharwad
1958,75.24910161,15.64714515,10,Dharwad
1959,75.27391845,15.6487719,10,Dharwad
1960,75.27788915,15.68716321,10,Dharwad
1961,75.28947034,15.69074206,10,Dharwad
1962,75.29377193,15.69171811,10,Dharwad
1963,75.33711868,15.67382385,10,Dharwad
1964,75.33579512,15.6487719,10,Dharwad
1965,75.35961929,15.6455184,10,Dharwad
1966,75.36259731,15.66861825,10,Dharwad
1967,75.41322367,15.6552789,10,Dharwad
1968,75.44763636,15.68228296,10,Dharwad
1969,75.47013696,15.68423506,10,Dharwad
1970,75.4684825,15.70082791,10,Dharwad
1971,75.4876742,15.70245466,10,Dharwad
1972,75.5025643,15.6474705,10,Dharwad
1973,75.55451423,15.64714515,10,Dharwad
1974,75.53432986,15.59151029,10,Dharwad
1975,75.52936649,15.53782754,10,Dharwad
1976,75.48171815,15.53164588,10,Dharwad
1977,75.47510033,15.51667978,10,Dharwad
1978,75.47179142,15.49260388,10,Dharwad
1979,75.48701241,15.48935038,10,Dharwad
1980,75.49528469,15.46982938,10,Dharwad
1981,75.49230667,15.36864551,10,Dharwad
1982,75.47543122,15.39564957,10,Dharwad
1983,75.4688134,15.38588906,10,Dharwad
1984,75.44465833,15.38621441,10,Dharwad
1985,75.45756309,15.34196681,10,Dharwad
1986,75.4496217,15.30194875,10,Dharwad
1987,75.41256188,15.2996713,10,Dharwad
1988,75.40627495,15.2775475,10,Dharwad
1989,75.41686347,15.2749447,10,Dharwad
1990,75.40197336,15.27331795,10,Dharwad
1991,75.40296604,15.26030395,10,Dharwad
1992,75.41653258,15.2625814,10,Dharwad
1993,75.4158708,15.23460129,10,Dharwad
1994,75.44035675,15.22711824,10,Dharwad
1995,75.44929081,15.20824794,10,Dharwad
1996,75.43307714,15.20987469,10,Dharwad
1997,75.43307714,15.19881279,10,Dharwad
1998,75.39899534,15.20141559,10,Dharwad
1999,75.39568643,15.16562709,10,Dharwad
2000,75.40329693,15.17148339,10,Dharwad
2001,75.43340803,15.10934153,10,Dharwad
2002,75.41653258,15.08494027,10,Dharwad
2003,75.41653258,15.05956297,10,Dharwad
2004,75.36921513,15.05012782,10,Dharwad
2005,75.3440674,15.06704602,10,Dharwad
2006,75.33314799,15.08656702,10,Dharwad
2007,75.35068522,15.10023173,10,Dharwad
2008,75.35002344,15.10055708,10,Dharwad
2009,75.34472918,15.10576268,10,Dharwad
2010,75.33711868,15.11324573,10,Dharwad
2011,75.3364569,15.16172288,10,Dharwad
2012,75.30700758,15.15521588,10,Dharwad
2013,75.30965471,15.13829768,10,Dharwad
2014,75.2871541,15.13699628,10,Dharwad
2015,75.2606828,15.11845133,10,Dharwad
2016,75.2534032,15.09795428,10,Dharwad
2017,75.23884398,15.10901618,10,Dharwad
2018,75.18821762,15.09795428,10,Dharwad
2019,75.15810652,15.10153313,10,Dharwad
2020,75.1587683,15.10966688,10,Dharwad
2021,75.13924572,15.10446128,10,Dharwad
2022,75.13295878,15.11910203,10,Dharwad
2023,75.15281226,15.14578073,10,Dharwad
2024,75.14090017,15.16042148,10,Dharwad
2025,75.13957661,15.15814403,10,Dharwad
2026,75.13196611,15.14480468,10,Dharwad
2027,75.10417125,15.14122583,10,Dharwad
2028,75.10450214,15.14057513,10,Dharwad
2029,75.1134362,15.11714993,10,Dharwad
2030,75.07736905,15.11031758,10,Dharwad
2031,75.08200153,15.07452907,10,Dharwad
2032,75.05817736,15.07225162,10,Dharwad
2033,75.05420667,15.08298817,10,Dharwad
2034,75.01284526,15.06834742,10,Dharwad
2035,74.94071097,15.06639532,10,Dharwad
2036,74.94038008,15.05175457,10,Dharwad
2037,74.93012245,15.04622362,10,Dharwad
2038,74.9168868,15.03874057,10,Dharwad
2039,74.90828363,15.05077852,10,Dharwad
2040,74.88876105,15.05045317,10,Dharwad
2041,74.87850342,15.07387837,10,Dharwad
2042,74.89206996,15.09697823,10,Dharwad
2043,74.89008461,15.09730358,10,Dharwad
2044,74.85931173,15.10283453,10,Dharwad
2045,74.83879647,15.12821183,10,Dharwad
2046,74.83284043,15.13536953,10,Dharwad
2047,74.84177449,15.15358913,10,Dharwad
2048,74.87751074,15.19328184,10,Dharwad
2049,74.87320916,15.21638169,10,Dharwad
2050,74.91026898,15.25119415,10,Dharwad
2051,74.90530561,15.27852355,10,Dharwad
2052,74.90431293,15.2821024,10,Dharwad
2053,74.88876105,15.30715435,10,Dharwad
2054,74.87387094,15.2983699,10,Dharwad
2055,74.87618718,15.31658951,10,Dharwad
2056,74.85368657,15.34131611,10,Dharwad
2057,74.82853884,15.34066541,10,Dharwad
2058,74.81927389,15.37027226,10,Dharwad
2059,74.83085508,15.37287506,10,Dharwad
2060,74.82092834,15.38523836,10,Dharwad
2061,74.79511882,15.37873136,10,Dharwad
2062,74.76533861,15.39955377,10,Dharwad
2063,74.76666218,15.41582127,10,Dharwad
2064,74.76666218,15.41712267,10,Dharwad
2065,74.74019088,15.41451987,10,Dharwad
2066,74.7391982,15.41419452,10,Dharwad
2067,74.2782667,15.52286143,11,Uttara Kannada
2068,74.2782667,15.52286143,11,Uttara Kannada
2069,74.3424596,15.51798118,11,Uttara Kannada
2070,74.37488695,15.48089128,11,Uttara Kannada
2071,74.41327033,15.47405893,11,Uttara Kannada
2072,74.4218735,15.46364773,11,Uttara Kannada
2073,74.42650598,15.39857772,11,Uttara Kannada
2074,74.45661708,15.40313262,11,Uttara Kannada
2075,74.46455847,15.41517057,11,Uttara Kannada
2076,74.48275749,15.39597492,11,Uttara Kannada
2077,74.54463415,15.41679732,11,Uttara Kannada
2078,74.61412131,15.35855966,11,Uttara Kannada
2079,74.64952668,15.39011862,11,Uttara Kannada
2080,74.68956452,15.39792702,11,Uttara Kannada
2081,74.69949126,15.40996497,11,Uttara Kannada
2082,74.74085266,15.41094102,11,Uttara Kannada
2083,74.7391982,15.41419452,11,Uttara Kannada
2084,74.74019088,15.41451987,11,Uttara Kannada
2085,74.76666218,15.41712267,11,Uttara Kannada
2086,74.76666218,15.41582127,11,Uttara Kannada
2087,74.76533861,15.39955377,11,Uttara Kannada
2088,74.79511882,15.37873136,11,Uttara Kannada
2089,74.82092834,15.38523836,11,Uttara Kannada
2090,74.83085508,15.37287506,11,Uttara Kannada
2091,74.81927389,15.37027226,11,Uttara Kannada
2092,74.82853884,15.34066541,11,Uttara Kannada
2093,74.85368657,15.34131611,11,Uttara Kannada
2094,74.87618718,15.31658951,11,Uttara Kannada
2095,74.87387094,15.2983699,11,Uttara Kannada
2096,74.88876105,15.30715435,11,Uttara Kannada
2097,74.90431293,15.2821024,11,Uttara Kannada
2098,74.90530561,15.27852355,11,Uttara Kannada
2099,74.91026898,15.25119415,11,Uttara Kannada
2100,74.87320916,15.21638169,11,Uttara Kannada
2101,74.87751074,15.19328184,11,Uttara Kannada
2102,74.84177449,15.15358913,11,Uttara Kannada
2103,74.83284043,15.13536953,11,Uttara Kannada
2104,74.83879647,15.12821183,11,Uttara Kannada
2105,74.85931173,15.10283453,11,Uttara Kannada
2106,74.89008461,15.09730358,11,Uttara Kannada
2107,74.89206996,15.09697823,11,Uttara Kannada
2108,74.87850342,15.07387837,11,Uttara Kannada
2109,74.88876105,15.05045317,11,Uttara Kannada
2110,74.90828363,15.05077852,11,Uttara Kannada
2111,74.9168868,15.03874057,11,Uttara Kannada
2112,74.93012245,15.04622362,11,Uttara Kannada
2113,74.94038008,15.05175457,11,Uttara Kannada
2114,74.94071097,15.06639532,11,Uttara Kannada
2115,75.01284526,15.06834742,11,Uttara Kannada
2116,75.05420667,15.08298817,11,Uttara Kannada
2117,75.05817736,15.07225162,11,Uttara Kannada
2118,75.08200153,15.07452907,11,Uttara Kannada
2119,75.06942767,15.01531536,11,Uttara Kannada
2120,75.07637638,14.97399591,11,Uttara Kannada
2121,75.08398688,14.95642701,11,Uttara Kannada
2122,75.09887699,14.95642701,11,Uttara Kannada
2123,75.10284768,14.9343032,11,Uttara Kannada
2124,75.06744232,14.9186864,11,Uttara Kannada
2125,75.07439103,14.86890784,11,Uttara Kannada
2126,75.06843499,14.83930099,11,Uttara Kannada
2127,75.09159738,14.81132089,11,Uttara Kannada
2128,75.05553023,14.81457439,11,Uttara Kannada
2129,75.07008945,14.78301543,11,Uttara Kannada
2130,75.04130191,14.77390563,11,Uttara Kannada
2131,75.04725795,14.74462413,11,Uttara Kannada
2132,75.03832389,14.72803128,11,Uttara Kannada
2133,75.0151615,14.72054822,11,Uttara Kannada
2134,75.01714685,14.70981167,11,Uttara Kannada
2135,75.03203695,14.70785957,11,Uttara Kannada
2136,75.03104428,14.66491337,11,Uttara Kannada
2137,75.05089776,14.64962191,11,Uttara Kannada
2138,75.02608091,14.61090526,11,Uttara Kannada
2139,75.02343378,14.58780541,11,Uttara Kannada
2140,75.02310289,14.56730835,11,Uttara Kannada
2141,75.03236785,14.5578732,11,Uttara Kannada
2142,75.06148628,14.5435578,11,Uttara Kannada
2143,75.03700032,14.52956775,11,Uttara Kannada
2144,75.04064013,14.50028624,11,Uttara Kannada
2145,75.01847041,14.49670739,11,Uttara Kannada
2146,74.98968288,14.47263149,11,Uttara Kannada
2147,74.99067555,14.50126229,11,Uttara Kannada
2148,74.97181475,14.5207833,11,Uttara Kannada
2149,74.97975614,14.52436215,11,Uttara Kannada
2150,74.97677812,14.5487634,11,Uttara Kannada
2151,74.95427751,14.5513662,11,Uttara Kannada
2152,74.9357476,14.5188312,11,Uttara Kannada
2153,74.92681354,14.52891705,11,Uttara Kannada
2154,74.90100402,14.5292424,11,Uttara Kannada
2155,74.88942283,14.47946384,11,Uttara Kannada
2156,74.9208575,14.45929214,11,Uttara Kannada
2157,74.8904155,14.46189494,11,Uttara Kannada
2158,74.87453272,14.44757954,11,Uttara Kannada
2159,74.87883431,14.43554159,11,Uttara Kannada
2160,74.91721769,14.43163739,11,Uttara Kannada
2161,74.93376226,14.40398263,11,Uttara Kannada
2162,74.9473288,14.39942773,11,Uttara Kannada
2163,74.94865236,14.39910238,11,Uttara Kannada
2164,74.94765969,14.39487283,11,Uttara Kannada
2165,74.93938741,14.35843363,11,Uttara Kannada
2166,74.97446188,14.33761122,11,Uttara Kannada
2167,74.97512366,14.33273097,11,Uttara Kannada
2168,74.97545455,14.32915212,11,Uttara Kannada
2169,74.97677812,14.31971697,11,Uttara Kannada
2170,74.97247653,14.31939162,11,Uttara Kannada
2171,74.96585871,14.31906627,11,Uttara Kannada
2172,74.92251195,14.31581277,11,Uttara Kannada
2173,74.91754858,14.30930577,11,Uttara Kannada
2174,74.90828363,14.28718197,11,Uttara Kannada
2175,74.90894541,14.28327777,11,Uttara Kannada
2176,74.91291611,14.27807216,11,Uttara Kannada
2177,74.92648265,14.27742146,11,Uttara Kannada
2178,74.92681354,14.27644541,11,Uttara Kannada
2179,74.92714443,14.27677076,11,Uttara Kannada
2180,74.92747532,14.27514401,11,Uttara Kannada
2181,74.93442404,14.24748926,11,Uttara Kannada
2182,74.93541671,14.24325971,11,Uttara Kannada
2183,74.93144602,14.24098226,11,Uttara Kannada
2184,74.90861452,14.22764291,11,Uttara Kannada
2185,74.89008461,14.21690636,11,Uttara Kannada
2186,74.87784164,14.21593031,11,Uttara Kannada
2187,74.87320916,14.24130761,11,Uttara Kannada
2188,74.85335568,14.21137541,11,Uttara Kannada
2189,74.83217864,14.22992036,11,Uttara Kannada
2190,74.79180991,14.22731756,11,Uttara Kannada
2191,74.76368416,14.23805411,11,Uttara Kannada
2192,74.72993325,14.26375676,11,Uttara Kannada
2193,74.71603582,14.23317386,11,Uttara Kannada
2194,74.71868295,14.21397821,11,Uttara Kannada
2195,74.74780138,14.14272655,11,Uttara Kannada
2196,74.66540946,14.18437135,11,Uttara Kannada
2197,74.62537162,14.1625729,11,Uttara Kannada
2198,74.62901142,14.1443533,11,Uttara Kannada
